,iox::measurement,time,altitude,avg_speed,car,class,distance,event,event_hours,latitude,longitude,messengerId,shortname,speed,team,teamnum
133,telemetry,2025-08-23 01:47:20,26.0,-0.5041414468089797,Arvaker,Challenger,10.44132952057709,BWSC2025,-20.711111111111112,-12.44832,130.90787,0-3110767,Chalmers,0.0,51,51
134,telemetry,2025-08-23 01:48:00,11.0,-0.4979689598667699,Scewera,Challenger,10.307957469242137,BWSC2025,-20.7,-12.44887,130.90721,0-3192755,Osaka,1.1738105339762333,78,78
135,telemetry,2025-08-23 01:48:31,2.0,-0.504663860375683,Gaia,Cruiser,10.44219619320118,BWSC2025,-20.691388888888888,-12.44809,130.90796,0-3110643,Minnesota,-13.572827483484172,35,35
136,telemetry,2025-08-23 01:48:59,-103.0,-0.48935908241362636,RED Discover,Challenger,10.12171295433362,BWSC2025,-20.683611111111112,-12.44931,130.90623,0-3192758,Twente,5.001465710451029,21,21
137,telemetry,2025-08-23 01:49:50,32.0,-0.5129050265490894,Arvaker,Challenger,10.601461951532707,BWSC2025,-20.669444444444444,-12.44803,130.9086,0-3110767,Chalmers,3.843178342934806,51,51
138,telemetry,2025-08-23 01:50:29,-25.0,-0.49441202711541765,Scewera,Challenger,10.213865796833534,BWSC2025,-20.65861111111111,-12.44882,130.90717,0-3192755,Osaka,-2.2733558434293166,78,78
139,telemetry,2025-08-23 01:50:40,-7.0,-0.49986790146437815,Aagneya,Challenger,10.325049209136433,BWSC2025,-20.655555555555555,-12.44984,130.90712,0-3192976,AgniRath,-1.2629462401433957,28,28
140,telemetry,2025-08-23 01:52:20,20.0,-0.5130954541296342,Arvaker,Challenger,10.584019006574065,BWSC2025,-20.627777777777776,-12.44785,130.90851,0-3110767,Chalmers,-0.418630679007407,51,51
141,telemetry,2025-08-23 02:03:15,-13.0,-0.49970610484556943,Sophie 8x,Cruiser,10.216907735321705,BWSC2025,-20.445833333333333,-12.44827,130.90729,0-3191680,VTC,0.01641210725328377,25,25
142,telemetry,2025-08-23 02:03:52,8.0,-0.5359855484146598,Tokai Challenger,Challenger,10.953162451602694,BWSC2025,-20.435555555555556,-12.44629,130.91194,0-3109319,Tokai,0.0,10,10
143,telemetry,2025-08-23 02:05:33,14.0,-0.513047512568024,Eclipse 12,Challenger,10.470017112731949,BWSC2025,-20.4075,-12.44829,130.90816,0-3178450,Eclipse,0.0,92,92
144,telemetry,2025-08-23 02:05:48,14.0,-0.49446765774956736,Sophie 8x,Cruiser,10.088788443617005,BWSC2025,-20.403333333333332,-12.44939,130.90591,0-3191680,VTC,-3.0145715695223383,25,25
145,telemetry,2025-08-23 02:06:21,11.0,-0.5113234796124883,Tokai Challenger,Challenger,10.428016263797021,BWSC2025,-20.394166666666667,-12.44818,130.90779,0-3109319,Tokai,-12.688095812754506,10,10
146,telemetry,2025-08-23 02:07:22,20.0,-0.5119724015866522,Arvaker,Challenger,10.43257539877601,BWSC2025,-20.377222222222223,-12.4487,130.90765,0-3110767,Chalmers,-0.6044312506352564,51,51
147,telemetry,2025-08-23 02:07:34,23.0,-0.5363267008563039,INFINITE APOLLO,Challenger,10.927060611390685,BWSC2025,-20.37388888888889,-12.44653,130.91145,0-3111210,Innoptus,0.0,08,8
148,telemetry,2025-08-23 02:08:03,32.0,-0.4949915393126787,Eclipse 12,Challenger,10.08091519105213,BWSC2025,-20.365833333333335,-12.44763,130.90613,0-3178450,Eclipse,-9.338446120315652,92,92
149,telemetry,2025-08-23 02:08:18,-40.0,-0.4968943631249524,Sophie 8x,Cruiser,10.117597390495906,BWSC2025,-20.361666666666668,-12.44926,130.9062,0-3191680,VTC,0.6914147250936082,25,25
150,telemetry,2025-08-23 02:08:42,23.0,-0.5136269138875509,Dust,Cruiser,10.454875832181099,BWSC2025,-20.355,-12.44841,130.90797,0-3111211,DUST,0.0,67,67
151,telemetry,2025-08-23 02:08:51,5.0,-0.4864049697708724,Tokai Challenger,Challenger,9.89955714726168,BWSC2025,-20.3525,-12.44975,130.90404,0-3109319,Tokai,-12.683018796848188,10,10
152,telemetry,2025-08-23 02:09:19,20.0,-0.5071459120357374,Yata,Challenger,10.317742706502624,BWSC2025,-20.344722222222224,-12.44965,130.9071,0-3193295,Wakayama,-0.15871231250532808,61,61
153,telemetry,2025-08-23 02:09:52,35.0,-0.513057224652436,Arvaker,Challenger,10.43330369509876,BWSC2025,-20.335555555555555,-12.44872,130.90765,0-3110767,Chalmers,0.01747911174599892,51,51
154,telemetry,2025-08-23 02:10:04,11.0,-0.5132187077785688,INFINITE APOLLO,Challenger,10.434876815155588,BWSC2025,-20.33222222222222,-12.44803,130.90791,0-3111210,Innoptus,-11.812411109642312,08,8
155,telemetry,2025-08-23 02:10:33,23.0,-0.4821955149097243,Eclipse 12,Challenger,9.800222010944388,BWSC2025,-20.324166666666667,-12.44789,130.90343,0-3178450,Eclipse,-6.736636322585795,92,92
156,telemetry,2025-08-23 02:10:54,-55.0,-0.5085486066170604,Sophie 8x,Cruiser,10.332860105447638,BWSC2025,-20.31833333333333,-12.44855,130.90753,0-3191680,VTC,4.967601114270751,25,25
157,telemetry,2025-08-23 02:11:12,26.0,-0.5077876824880698,Yata,Challenger,10.314860456940991,BWSC2025,-20.313333333333333,-12.44966,130.90707,0-3193295,Wakayama,-0.09182387983964138,61,61
158,telemetry,2025-08-23 02:11:14,23.0,-0.4958087304988892,Dust,Cruiser,10.071252562906048,BWSC2025,-20.31277777777778,-12.44553,130.90639,0-3111211,DUST,-9.085814272303823,67,67
159,telemetry,2025-08-23 02:11:20,20.0,-0.49820164123991806,Tokai Challenger,Challenger,10.119028890961891,BWSC2025,-20.31111111111111,-12.44934,130.9062,0-3109319,Tokai,5.302673002152752,10,10
160,telemetry,2025-08-23 02:12:34,8.0,-0.5218678336355883,INFINITE APOLLO,Challenger,10.58898827104033,BWSC2025,-20.290555555555557,-12.44781,130.90858,0-3111210,Innoptus,3.6986749412338042,08,8
161,telemetry,2025-08-23 02:13:03,17.0,-0.5388562022737338,Eclipse 12,Challenger,10.929350922617004,BWSC2025,-20.2825,-12.4465,130.9115,0-3178450,Eclipse,27.09909388014279,92,92
162,telemetry,2025-08-23 02:13:36,-10.0,-0.48759427172206465,Dust,Cruiser,9.885161202045325,BWSC2025,-20.273333333333333,-12.44791,130.90422,0-3111211,DUST,-4.717809148581729,67,67
163,telemetry,2025-08-23 02:13:50,17.0,-0.5017505566318605,Tokai Challenger,Challenger,10.170205032618574,BWSC2025,-20.269444444444446,-12.4489,130.90675,0-3109319,Tokai,1.2282273997603852,10,10
164,telemetry,2025-08-23 02:13:54,56.0,-0.5036055475953285,Sophie 8x,Cruiser,10.207245107177984,BWSC2025,-20.268333333333334,-12.44905,130.90707,0-3191680,VTC,-2.5122999653930833,25,25
165,telemetry,2025-08-23 02:15:07,-40.0,-0.48874900662294973,INFINITE APOLLO,Challenger,9.896217038824076,BWSC2025,-20.248055555555556,-12.44986,130.90399,0-3111210,Innoptus,-16.300499581558913,08,8
166,telemetry,2025-08-23 02:15:33,20.0,-0.5099767453150612,Eclipse 12,Challenger,10.322354305797935,BWSC2025,-20.240833333333335,-12.44832,130.90749,0-3178450,Eclipse,-14.567918803657662,92,92
167,telemetry,2025-08-23 02:16:08,-4.0,-0.5308910684809692,Dust,Cruiser,10.740516194334987,BWSC2025,-20.23111111111111,-12.44762,130.90913,0-3111211,DUST,20.258407712123578,67,67
168,telemetry,2025-08-23 02:16:13,35.0,-0.5102782198310201,lux025,Challenger,10.322786643231582,BWSC2025,-20.22972222222222,-12.44872,130.90739,0-3109324,TUfast,-0.33805285418397274,32,32
169,telemetry,2025-08-23 02:16:18,8.0,-0.5038937185062692,Tokai Challenger,Challenger,10.192930102517648,BWSC2025,-20.22833333333333,-12.44885,130.90697,0-3109319,Tokai,0.5527719705180263,10,10
170,telemetry,2025-08-23 02:18:03,11.0,-0.49054076706763144,Eclipse 12,Challenger,9.908514710793598,BWSC2025,-20.199166666666667,-12.44983,130.90411,0-3178450,Eclipse,-9.932150280104082,92,92
171,telemetry,2025-08-23 02:18:38,11.0,-0.4910421124241623,Dust,Cruiser,9.913867448670267,BWSC2025,-20.189444444444444,-12.44983,130.90416,0-3111211,DUST,-19.839569895953275,67,67
172,telemetry,2025-08-23 02:18:44,14.0,-0.5111820970866985,lux025,Challenger,10.319630579964695,BWSC2025,-20.18777777777778,-12.44872,130.90736,0-3109324,TUfast,-0.07524389245559468,32,32
173,telemetry,2025-08-23 02:20:15,32.0,-0.5245053375369173,Aagneya,Challenger,10.575338868088096,BWSC2025,-20.1625,-12.44987,130.90744,0-3192976,AgniRath,0.5076297308315427,28,28
174,telemetry,2025-08-23 02:20:32,17.0,-0.4915570449452023,Eclipse 12,Challenger,9.908697677106511,BWSC2025,-20.157777777777778,-12.44984,130.90411,0-3178450,Eclipse,0.0044206625938693145,92,92
175,telemetry,2025-08-23 02:21:08,29.0,-0.49187367048193303,Dust,Cruiser,9.910161407609879,BWSC2025,-20.147777777777776,-12.44992,130.90411,0-3111211,DUST,-0.0889449854493165,67,67
176,telemetry,2025-08-23 02:21:14,17.0,-0.5122393360708284,lux025,Challenger,10.319630579964695,BWSC2025,-20.14611111111111,-12.44872,130.90736,0-3109324,TUfast,0.0,32,32
177,telemetry,2025-08-23 02:23:05,11.0,-0.48689462452401877,Scewera,Challenger,9.79402062080745,BWSC2025,-20.115277777777777,-12.44995,130.90302,0-3192755,Osaka,-0.7727211828700948,78,78
178,telemetry,2025-08-23 02:23:37,2.0,-0.48986714959374095,Dust,Cruiser,9.849459413623265,BWSC2025,-20.10638888888889,-12.45023,130.90349,0-3111211,DUST,-1.4666253580658366,67,67
179,telemetry,2025-08-23 02:23:45,38.0,-0.513253570576497,lux025,Challenger,10.31853532513166,BWSC2025,-20.104166666666668,-12.44868,130.90736,0-3109324,TUfast,-0.026112035754497144,32,32
180,telemetry,2025-08-23 02:25:16,53.0,-0.5144380158753903,Aagneya,Challenger,10.329343760982422,BWSC2025,-20.07888888888889,-12.44992,130.90714,0-3192976,AgniRath,-2.9421341713635463,28,28
181,telemetry,2025-08-23 02:25:34,5.0,-0.5369573340777296,Scewera,Challenger,10.778821862350334,BWSC2025,-20.073888888888888,-12.44722,130.90982,0-3192755,Osaka,23.79385550036499,78,78
182,telemetry,2025-08-23 02:26:15,23.0,-0.5138906821279939,lux025,Challenger,10.309931810192879,BWSC2025,-20.0625,-12.44875,130.90726,0-3109324,TUfast,-0.2064843585307301,32,32
183,telemetry,2025-08-23 02:27:40,26.0,-0.545851292806396,Silvretta,Challenger,10.938253406403724,BWSC2025,-20.038888888888888,-12.44644,130.91165,0-3111204,aCentauri,0.0,85,85
184,telemetry,2025-08-23 02:28:02,5.0,-0.5151617352755157,Scewera,Challenger,10.320120562388789,BWSC2025,-20.032777777777778,-12.4482,130.9075,0-3192755,Osaka,-11.157599188253796,78,78
185,telemetry,2025-08-23 02:28:03,23.0,-0.5053539163817525,Eclipse 12,Challenger,10.123502329917457,BWSC2025,-20.0325,-12.44917,130.90627,0-3178450,Eclipse,1.7146269403977932,92,92
186,telemetry,2025-08-23 02:28:45,35.0,-0.515232262819319,lux025,Challenger,10.315379261861782,BWSC2025,-20.020833333333332,-12.44868,130.90733,0-3109324,TUfast,0.13073884005368086,32,32
187,telemetry,2025-08-23 02:28:50,11.0,-0.5030288379410977,CHA,Challenger,10.070357875115253,BWSC2025,-20.019444444444446,-12.44926,130.90576,0-3192759,SNU,0.0,82,82
188,telemetry,2025-08-23 02:30:07,35.0,-0.5467800169790724,Silvretta,Challenger,10.9345371562151,BWSC2025,-19.998055555555556,-12.4465,130.91156,0-3111204,aCentauri,-0.09101020870100363,85,85
189,telemetry,2025-08-23 02:30:15,53.0,-0.5214493640273644,Aagneya,Challenger,10.426814574863842,BWSC2025,-19.995833333333334,-12.44998,130.90714,0-3192976,AgniRath,1.1735616387060654,28,28
190,telemetry,2025-08-23 02:30:31,8.0,-0.5046835571238864,Scewera,Challenger,10.089325256291382,BWSC2025,-19.99138888888889,-12.44894,130.90599,0-3192755,Osaka,-5.576262429199107,78,78
191,telemetry,2025-08-23 02:30:33,17.0,-0.5219029336736553,Eclipse 12,Challenger,10.433274563247764,BWSC2025,-19.990833333333335,-12.44855,130.90771,0-3178450,Eclipse,7.434533599927363,92,92
192,telemetry,2025-08-23 02:31:14,29.0,-0.5227311793752527,lux025,Challenger,10.443878557706785,BWSC2025,-19.979444444444443,-12.44839,130.90787,0-3109324,TUfast,3.104680973436321,32,32
193,telemetry,2025-08-23 02:31:18,11.0,-0.5031691974018617,CHA,Challenger,10.052481948760192,BWSC2025,-19.97833333333333,-12.44939,130.90553,0-3192759,SNU,-0.4348198302582235,82,82
194,telemetry,2025-08-23 02:32:36,35.0,-0.5102689564576662,Silvretta,Challenger,10.183267474373492,BWSC2025,-19.956666666666667,-12.44861,130.90692,0-3111204,aCentauri,-18.151482245837503,85,85
195,telemetry,2025-08-23 02:32:48,71.0,-0.5226512854495883,Aagneya,Challenger,10.428635315670785,BWSC2025,-19.953333333333333,-12.45003,130.90714,0-3192976,AgniRath,0.04284096016337123,28,28
196,telemetry,2025-08-23 02:32:59,14.0,-0.5452194448965697,Cygnus,Challenger,10.877279375532371,BWSC2025,-19.950277777777778,-12.44568,130.91154,0-3111203,Kogakuin,0.0,88,88
197,telemetry,2025-08-23 02:33:06,35.0,-0.5231426318177386,Eclipse 12,Challenger,10.435823600377523,BWSC2025,-19.948333333333334,-12.44862,130.90771,0-3178450,Eclipse,0.059977344229622524,92,92
198,telemetry,2025-08-23 02:33:32,35.0,-0.5072212574137107,Scewera,Challenger,10.114555452004296,BWSC2025,-19.941111111111113,-12.44933,130.90616,0-3192755,Osaka,0.5018160473286931,78,78
199,telemetry,2025-08-23 02:33:45,26.0,-0.5240851410714645,lux025,Challenger,10.448947500112324,BWSC2025,-19.9375,-12.44836,130.90793,0-3109324,TUfast,0.12084895801282944,32,32
200,telemetry,2025-08-23 02:33:46,14.0,-0.5238235859927104,CHA,Challenger,10.443587239177997,BWSC2025,-19.93722222222222,-12.4481,130.90797,0-3192759,SNU,9.513371929081742,82,82
201,telemetry,2025-08-23 02:35:06,29.0,-0.497219115020967,Silvretta,Challenger,9.902118675642557,BWSC2025,-19.915,-12.44989,130.90404,0-3111204,aCentauri,-6.747571169542454,85,85
202,telemetry,2025-08-23 02:35:15,47.0,-0.5184493406455856,Aagneya,Challenger,10.323622495605223,BWSC2025,-19.9125,-12.44998,130.90707,0-3192976,AgniRath,-2.571742532217856,28,28
203,telemetry,2025-08-23 02:35:27,23.0,-0.5081159879467028,Scewera,Challenger,10.116165890028897,BWSC2025,-19.909166666666668,-12.44936,130.90617,0-3192755,Osaka,0.05041371207446372,78,78
204,telemetry,2025-08-23 02:35:28,11.0,-0.5457113426384653,Cygnus,Challenger,10.86450648599558,BWSC2025,-19.90888888888889,-12.44627,130.91093,0-3111203,Kogakuin,-0.30860672706340425,88,88
205,telemetry,2025-08-23 02:35:36,35.0,-0.524174329256772,Eclipse 12,Challenger,10.434563647738141,BWSC2025,-19.906666666666666,-12.44867,130.90768,0-3178450,Eclipse,-0.03023886334516135,92,92
206,telemetry,2025-08-23 02:36:14,11.0,-0.49783419133651824,CHA,Challenger,9.904964385741515,BWSC2025,-19.89611111111111,-12.44987,130.90407,0-3192759,SNU,-13.101636975482007,82,82
207,telemetry,2025-08-23 02:36:15,50.0,-0.5245801755463232,lux025,Challenger,10.436959742640388,BWSC2025,-19.895833333333332,-12.4482,130.90787,0-3109324,TUfast,-0.2877061793264488,32,32
208,telemetry,2025-08-23 02:36:39,26.0,-0.5129543648827675,COVESTRO ÆTHON,Challenger,10.20223485554751,BWSC2025,-19.889166666666668,-12.44757,130.90727,0-3190546,Sonnenwagen,0.0,07,7
209,telemetry,2025-08-23 02:37:39,38.0,-0.5082431254138682,Silvretta,Challenger,10.100061509787094,BWSC2025,-19.8725,-12.44942,130.90601,0-3111204,aCentauri,4.657478450459711,85,85
210,telemetry,2025-08-23 02:37:57,5.0,-0.5484923089851859,Cygnus,Challenger,10.89717094876318,BWSC2025,-19.8675,-12.44688,130.91083,0-3111203,Kogakuin,0.7892084963983634,88,88
211,telemetry,2025-08-23 02:37:57,41.0,-0.5091095703819244,Scewera,Challenger,10.114734389562882,BWSC2025,-19.8675,-12.44928,130.90617,0-3192755,Osaka,-0.03435601118437148,78,78
212,telemetry,2025-08-23 02:38:02,2.0,-0.5254178047714566,Eclipse 12,Challenger,10.438008489345842,BWSC2025,-19.86611111111111,-12.44868,130.90771,0-3178450,Eclipse,0.08494129991591176,92,92
213,telemetry,2025-08-23 02:38:41,20.0,-0.50726005892767,lux025,Challenger,10.071789375580813,BWSC2025,-19.85527777777778,-12.44556,130.90639,0-3109324,TUfast,-9.004200831605953,32,32
214,telemetry,2025-08-23 02:38:42,14.0,-0.49702667100294357,CHA,Challenger,9.868464552763445,BWSC2025,-19.855,-12.45004,130.9037,0-3192759,SNU,-0.8878337751422357,82,82
215,telemetry,2025-08-23 02:39:08,17.0,-0.5513532525883711,COVESTRO ÆTHON,Challenger,10.943136834428971,BWSC2025,-19.84777777777778,-12.44641,130.91173,0-3190546,Sonnenwagen,17.90098740921649,07,7
216,telemetry,2025-08-23 02:40:09,47.0,-0.5092839280806489,Silvretta,Challenger,10.09952469711267,BWSC2025,-19.830833333333334,-12.44933,130.90602,0-3111204,aCentauri,-0.012883504186177674,85,85
217,telemetry,2025-08-23 02:40:17,98.0,-0.5206543724984279,Aagneya,Challenger,10.323853075570913,BWSC2025,-19.828611111111112,-12.44922,130.90727,0-3192976,AgniRath,0.002748635352594476,28,28
218,telemetry,2025-08-23 02:40:26,14.0,-0.5267041396152339,Cygnus,Challenger,10.442494794693806,BWSC2025,-19.82611111111111,-12.44807,130.90797,0-3111203,Kogakuin,-10.985464125166066,88,88
219,telemetry,2025-08-23 02:41:10,11.0,-0.5104328999181745,CHA,Challenger,10.113660764212053,BWSC2025,-19.81388888888889,-12.44946,130.90613,0-3192759,SNU,5.964232170371544,82,82
220,telemetry,2025-08-23 02:41:12,14.0,-0.5288655363618143,lux025,Challenger,10.478589160448747,BWSC2025,-19.813333333333333,-12.4472,130.90863,0-3109324,TUfast,9.6985379173812,32,32
221,telemetry,2025-08-23 02:41:37,23.0,-0.5520937293305027,COVESTRO ÆTHON,Challenger,10.9349831062369,BWSC2025,-19.80638888888889,-12.44643,130.91162,0-3190546,Sonnenwagen,-0.19700282880174083,07,7
222,telemetry,2025-08-23 02:42:30,29.0,-0.5281024771482264,EV4-B,Challenger,10.452028193558649,BWSC2025,-19.791666666666668,-12.44836,130.90796,0-3190140,Solis,0.08164280397544524,99,99
223,telemetry,2025-08-23 02:42:44,86.0,-0.5221657500043514,Aagneya,Challenger,10.33249982425277,BWSC2025,-19.787777777777777,-12.44919,130.90736,0-3192976,AgniRath,0.21175711057608157,28,28
224,telemetry,2025-08-23 02:42:55,17.0,-0.5005815333985301,Cygnus,Challenger,9.903866587863973,BWSC2025,-19.78472222222222,-12.44981,130.90407,0-3111203,Kogakuin,-13.013835869714072,88,88
225,telemetry,2025-08-23 02:43:42,11.0,-0.5529605440175636,lux025,Challenger,10.93295155613393,BWSC2025,-19.77166666666667,-12.4464,130.91162,0-3109324,TUfast,10.90469749644437,32,32
226,telemetry,2025-08-23 02:44:06,20.0,-0.5061720351212223,COVESTRO ÆTHON,Challenger,10.00449027417096,BWSC2025,-19.765,-12.4494,130.90508,0-3190546,Sonnenwagen,-22.481706009646846,07,7
227,telemetry,2025-08-23 02:45:24,26.0,-0.5119126019078464,Cygnus,Challenger,10.10686113700058,BWSC2025,-19.743333333333332,-12.44926,130.9061,0-3111203,Kogakuin,4.9045662878643235,88,88
228,telemetry,2025-08-23 02:46:06,14.0,-0.5125054720261453,CHA,Challenger,10.112587138862557,BWSC2025,-19.731666666666666,-12.4494,130.90613,0-3192759,SNU,-0.013057605601984578,82,82
229,telemetry,2025-08-23 02:46:15,11.0,-0.5297389067049496,lux025,Challenger,10.451307180199736,BWSC2025,-19.729166666666668,-12.44803,130.90807,0-3109324,TUfast,-11.33280884551043,32,32
230,telemetry,2025-08-23 02:46:36,20.0,-0.5012887085404975,COVESTRO ÆTHON,Challenger,9.887084294780411,BWSC2025,-19.723333333333333,-12.45018,130.90385,0-3190546,Sonnenwagen,-2.8177435053731728,07,7
231,telemetry,2025-08-23 02:47:19,38.0,-0.5544783360078988,Apollo IX plus,Cruiser,10.929538111515695,BWSC2025,-19.711388888888887,-12.44649,130.91151,0-3109322,Apollo,0.0,95,95
232,telemetry,2025-08-23 02:47:30,29.0,-0.4963577881718674,EV4-B,Challenger,9.782384741887219,BWSC2025,-19.708333333333332,-12.44908,130.90306,0-3190140,Solis,-8.035721420057158,99,99
233,telemetry,2025-08-23 02:47:54,5.0,-0.5132041299807949,Cygnus,Challenger,10.110976700838295,BWSC2025,-19.701666666666668,-12.44931,130.90613,0-3111203,Kogakuin,0.09877353210515594,88,88
234,telemetry,2025-08-23 02:48:05,-103.0,-0.5299424414644534,Aagneya,Challenger,10.43913006568103,BWSC2025,-19.698611111111113,-12.44888,130.90765,0-3192976,AgniRath,1.1958531748963892,28,28
235,telemetry,2025-08-23 02:48:41,17.0,-0.5131627247028605,lux025,Challenger,10.103461323392791,BWSC2025,-19.68861111111111,-12.44925,130.90607,0-3109324,TUfast,-8.577021126746587,32,32
236,telemetry,2025-08-23 02:49:05,35.0,-0.5134183662564589,COVESTRO ÆTHON,Challenger,10.105071761417053,BWSC2025,-19.681944444444444,-12.44934,130.90607,0-3190546,Sonnenwagen,5.266811274442339,07,7
237,telemetry,2025-08-23 02:49:47,38.0,-0.5250900139297152,Apollo IX plus,Cruiser,10.328666432334701,BWSC2025,-19.670277777777777,-12.44832,130.90755,0-3109322,Apollo,-14.61579760169985,95,95
238,telemetry,2025-08-23 02:49:59,26.0,-0.49804053090407435,EV4-B,Challenger,9.794935452372046,BWSC2025,-19.666944444444443,-12.45,130.90302,0-3190140,Solis,0.3032386425864356,99,99
239,telemetry,2025-08-23 02:50:07,41.0,-0.530314988511931,Silvretta,Challenger,10.428496939368094,BWSC2025,-19.664722222222224,-12.44887,130.90755,0-3111204,aCentauri,1.9804349032099051,85,85
240,telemetry,2025-08-23 02:51:11,17.0,-0.5140051186013814,lux025,Challenger,10.098630009321418,BWSC2025,-19.646944444444443,-12.44928,130.90602,0-3109324,TUfast,-0.1159515377129452,32,32
241,telemetry,2025-08-23 02:51:33,14.0,-0.5152583062316477,COVESTRO ÆTHON,Challenger,10.12010251631142,BWSC2025,-19.640833333333333,-12.4494,130.9062,0-3190546,Sonnenwagen,0.3656129568900055,07,7
242,telemetry,2025-08-23 02:52:17,41.0,-0.5037543955796107,Apollo IX plus,Cruiser,9.887999126345008,BWSC2025,-19.628611111111113,-12.45023,130.90385,0-3109322,Apollo,-10.576015343752644,95,95
